rk6/pb3pb1/1p3npp/3P4/3N4/P2Q2PP/1P1N1P2/3Rr1K1 w - - 0 23,736cp,1
rk6/pb3pb1/1p3npp/3P4/3N4/P2Q2PP/1P1N1P2/4R1K1 b - - 0 23,-717cp,1
rk6/pb3pb1/1p4pp/3n4/3N4/P2Q2PP/1P1N1P2/4R1K1 w - - 0 24,717cp,1
rk2R3/pb3pb1/1p4pp/3n4/3N4/P2Q2PP/1P1N1P2/6K1 b - - 1 24,-728cp,1
r3R3/pbk2pb1/1p4pp/3n4/3N4/P2Q2PP/1P1N1P2/6K1 w - - 2 25,728cp,1
r3R3/pbk2pb1/1p4pp/3n4/2QN4/P5PP/1P1N1P2/6K1 b - - 3 25,-751cp,1
r3R3/pb3pb1/1p1k2pp/3n4/2QN4/P5PP/1P1N1P2/6K1 w - - 4 26,839cp,1
r3R3/pb3pb1/1p1k2pp/3n4/2QNN3/P5PP/1P3P2/6K1 b - - 5 26,-896cp,1
r3R3/pb1k1pb1/1p4pp/3n4/2QNN3/P5PP/1P3P2/6K1 w - - 6 27,900cp,1
r3R3/pb1k1pb1/1p4pp/3n4/Q2NN3/P5PP/1P3P2/6K1 b - - 7 27,-888cp,1
r3R3/pb1k1pb1/6pp/1p1n4/Q2NN3/P5PP/1P3P2/6K1 w - - 0 28,922cp,1
r3R3/pb1k1pb1/6pp/1Q1n4/3NN3/P5PP/1P3P2/6K1 b - - 0 28,-917cp,1
r3R3/pbk2pb1/6pp/1Q1n4/3NN3/P5PP/1P3P2/6K1 w - - 1 29,919cp,1
r3R3/pbk2pb1/6pp/2Qn4/3NN3/P5PP/1P3P2/6K1 b - - 2 29,-919cp,1
r3R3/pb1k1pb1/6pp/2Qn4/3NN3/P5PP/1P3P2/6K1 w - - 3 30,918cp,1
R7/pb1k1pb1/6pp/2Qn4/3NN3/P5PP/1P3P2/6K1 b - - 0 30,-902cp,1
b7/p2k1pb1/6pp/2Qn4/3NN3/P5PP/1P3P2/6K1 w - - 0 31,944cp,1
b7/Q2k1pb1/6pp/3n4/3NN3/P5PP/1P3P2/6K1 b - - 0 31,-944cp,1
b7/Q1nk1pb1/6pp/8/3NN3/P5PP/1P3P2/6K1 w - - 1 32,930cp,1
b7/2nk1pb1/6pp/8/Q2NN3/P5PP/1P3P2/6K1 b - - 2 32,-928cp,1
b7/2n1kpb1/6pp/8/Q2NN3/P5PP/1P3P2/6K1 w - - 3 33,928cp,1
b7/2n1kpb1/6pp/8/1Q1NN3/P5PP/1P3P2/6K1 b - - 4 33,-930cp,1
b2k4/2n2pb1/6pp/8/1Q1NN3/P5PP/1P3P2/6K1 w - - 5 34,930cp,1
b2k4/2n2pb1/3Q2pp/8/3NN3/P5PP/1P3P2/6K1 b - - 6 34,-930cp,1
b1k5/2n2pb1/3Q2pp/8/3NN3/P5PP/1P3P2/6K1 w - - 7 35,1175cp,1
b1k5/2n2pb1/3Q2pp/2N5/3N4/P5PP/1P3P2/6K1 b - - 8 35,-1180cp,1
b1k5/2n2p2/3Q2pp/2N5/3b4/P5PP/1P3P2/6K1 w - - 0 36,1245cp,1
b1k2Q2/2n2p2/6pp/2N5/3b4/P5PP/1P3P2/6K1 b - - 1 36,-1277cp,1
b1k1nQ2/5p2/6pp/2N5/3b4/P5PP/1P3P2/6K1 w - - 2 37,1277cp,1
b1k1Q3/5p2/6pp/2N5/3b4/P5PP/1P3P2/6K1 b - - 0 37,-1303cp,1
b3Q3/2k2p2/6pp/2N5/3b4/P5PP/1P3P2/6K1 w - - 1 38,1318cp,1
b7/2kQ1p2/6pp/2N5/3b4/P5PP/1P3P2/6K1 b - - 2 38,-1322cp,1
b7/3Q1p2/1k4pp/2N5/3b4/P5PP/1P3P2/6K1 w - - 3 39,1332cp,1
b7/5p2/1k4pp/2N5/3Q4/P5PP/1P3P2/6K1 b - - 0 39,-1332cp,1
8/5p2/1kb3pp/2N5/3Q4/P5PP/1P3P2/6K1 w - - 1 40,1356cp,1
8/5p2/1kb3pp/8/3Q4/P2N2PP/1P3P2/6K1 b - - 2 40,-1363cp,1
8/2k2p2/2b3pp/8/3Q4/P2N2PP/1P3P2/6K1 w - - 3 41,1391cp,1
8/2k2p2/2b3pp/8/5Q2/P2N2PP/1P3P2/6K1 b - - 4 41,-1426cp,1
8/5p2/1kb3pp/8/5Q2/P2N2PP/1P3P2/6K1 w - - 5 42,1441cp,1
8/5Q2/1kb3pp/8/8/P2N2PP/1P3P2/6K1 b - - 0 42,-1446cp,1
8/5Q2/1kb4p/6p1/8/P2N2PP/1P3P2/6K1 w - - 0 43,1453cp,1
8/8/1kb2Q1p/6p1/8/P2N2PP/1P3P2/6K1 b - - 1 43,-1455cp,1
8/2k5/2b2Q1p/6p1/8/P2N2PP/1P3P2/6K1 w - - 2 44,1468cp,1
8/2k5/2b2Q1p/4N1p1/8/P5PP/1P3P2/6K1 b - - 3 44,-1465cp,1
8/2k5/5Q1p/4N1p1/4b3/P5PP/1P3P2/6K1 w - - 4 45,1479cp,1
8/2k5/7Q/4N1p1/4b3/P5PP/1P3P2/6K1 b - - 0 45,-1475cp,1
8/2k5/7Q/4Nbp1/8/P5PP/1P3P2/6K1 w - - 1 46,1475cp,1
8/2k5/7Q/4Nbp1/8/P5PP/1P3P1K/8 b - - 2 46,-1473cp,1
8/2k5/7Q/4N1p1/4b3/P5PP/1P3P1K/8 w - - 3 47,1472cp,1
5Q2/2k5/8/4N1p1/4b3/P5PP/1P3P1K/8 b - - 4 47,-1474cp,1
5Q2/2k5/8/4N1p1/8/P5PP/1P3P1K/1b6 w - - 5 48,1474cp,1
8/2k5/5Q2/4N1p1/8/P5PP/1P3P1K/1b6 b - - 6 48,-1470cp,1
8/2k5/5Q2/4N1p1/4b3/P5PP/1P3P1K/8 w - - 7 49,1485cp,1
8/2k1Q3/8/4N1p1/4b3/P5PP/1P3P1K/8 b - - 8 49,-1489cp,1
2k5/4Q3/8/4N1p1/4b3/P5PP/1P3P1K/8 w - - 9 50,1526cp,1
2k5/4Q3/8/4N1p1/P3b3/6PP/1P3P1K/8 b - - 0 50,-1531cp,1
b1k5/4Q3/8/4N1p1/P7/6PP/1P3P1K/8 w - - 1 51,1562cp,1
b1k5/4Q3/8/P3N1p1/8/6PP/1P3P1K/8 b - - 0 51,-1595cp,1
2k5/1b2Q3/8/P3N1p1/8/6PP/1P3P1K/8 w - - 1 52,1628cp,1
2k5/1b6/8/P3N1Q1/8/6PP/1P3P1K/8 b - - 0 52,-1638cp,1
b1k5/8/8/P3N1Q1/8/6PP/1P3P1K/8 w - - 1 53,1639cp,1
b1k5/8/P7/4N1Q1/8/6PP/1P3P1K/8 b - - 0 53,-1634cp,1
b7/2k5/P7/4N1Q1/8/6PP/1P3P1K/8 w - - 1 54,1675cp,1
b7/2k1Q3/P7/4N3/8/6PP/1P3P1K/8 b - - 2 54,-1680cp,1
b7/4Q3/Pk6/4N3/8/6PP/1P3P1K/8 w - - 3 55,1692cp,1
b7/P3Q3/1k6/4N3/8/6PP/1P3P1K/8 b - - 0 55,-1692cp,1
8/Pb2Q3/1k6/4N3/8/6PP/1P3P1K/8 w - - 1 56,1695cp,1
8/Pb2Q3/1k6/8/2N5/6PP/1P3P1K/8 b - - 2 56,-1696cp,1
8/kb2Q3/8/8/2N5/6PP/1P3P1K/8 w - - 0 57,1706cp,1
8/kb2Q3/8/N7/8/6PP/1P3P1K/8 b - - 1 57,-1709cp,1
8/1b2Q3/1k6/N7/8/6PP/1P3P1K/8 w - - 2 58,1709cp,1
8/1N2Q3/1k6/8/8/6PP/1P3P1K/8 b - - 0 58,-1709cp,1
8/1N2Q3/2k5/8/8/6PP/1P3P1K/8 w - - 1 59,1716cp,1
8/4Q3/2kN4/8/8/6PP/1P3P1K/8 b - - 2 59,-1746cp,1
8/4Q3/3N4/2k5/8/6PP/1P3P1K/8 w - - 3 60,2656cp,1
r1bqkbnr/p1pppppp/4n3/1p6/4P2P/7R/PPPPNPP1/RNBQKB2 w Qkq - 0 5,-4cp,0.5
r1bqkbnr/p1pppppp/4n3/1p6/4P2P/4R3/PPPPNPP1/RNBQKB2 b Qkq - 1 5,-5cp,0.5
r2qkbnr/pbpppppp/4n3/1p6/4P2P/4R3/PPPPNPP1/RNBQKB2 w Qkq - 2 6,11cp,0.5
r2qkbnr/pbpppppp/4n3/1p6/3PP2P/4R3/PPP1NPP1/RNBQKB2 b Qkq - 0 6,-11cp,0.5
r2qkbnr/pb1ppppp/2p1n3/1p6/3PP2P/4R3/PPP1NPP1/RNBQKB2 w Qkq - 0 7,3cp,0.5
r2qkbnr/pb1ppppp/2p1n3/1p1P4/4P2P/4R3/PPP1NPP1/RNBQKB2 b Qkq - 0 7,11cp,0.5
r2qkbnr/pb1ppppp/4n3/1p1p4/4P2P/4R3/PPP1NPP1/RNBQKB2 w Qkq - 0 8,-8cp,0.5
r2qkbnr/pb1ppppp/4n3/1p1P4/7P/4R3/PPP1NPP1/RNBQKB2 b Qkq - 0 8,7cp,0.5
r2qkbnr/pbnppppp/8/1p1P4/7P/4R3/PPP1NPP1/RNBQKB2 w Qkq - 1 9,-8cp,0.5
r2qkbnr/pbnppppp/8/1p1P4/7P/2N1R3/PPP1NPP1/R1BQKB2 b Qkq - 2 9,14cp,0.5
r2qkbnr/pbnppppp/8/3P4/1p5P/2N1R3/PPP1NPP1/R1BQKB2 w Qkq - 0 10,-28cp,0.5
r2qkbnr/pbnppppp/8/3P4/1p2N2P/4R3/PPP1NPP1/R1BQKB2 b Qkq - 1 10,19cp,0.5
r2qkbnr/pbnp1ppp/4p3/3P4/1p2N2P/4R3/PPP1NPP1/R1BQKB2 w Qkq - 0 11,-16cp,0.5
r2qkbnr/pbnp1ppp/4P3/8/1p2N2P/4R3/PPP1NPP1/R1BQKB2 b Qkq - 0 11,16cp,0.5
r2qkbnr/pbn2ppp/4p3/8/1p2N2P/4R3/PPP1NPP1/R1BQKB2 w Qkq - 0 12,-32cp,0.5
r2qkbnr/pbn2ppp/4p3/8/1p2N2P/3R4/PPP1NPP1/R1BQKB2 b Qkq - 1 12,76cp,0.5
r3kbnr/pbn2ppp/4p3/8/1p2N2q/3R4/PPP1NPP1/R1BQKB2 w Qkq - 0 13,-80cp,0.5
r3kbnr/pbn2ppp/3Np3/8/1p5q/3R4/PPP1NPP1/R1BQKB2 b Qkq - 1 13,73cp,0.5
r3k1nr/pbn2ppp/3bp3/8/1p5q/3R4/PPP1NPP1/R1BQKB2 w Qkq - 0 14,-69cp,0.5
r3k1nr/pbn2ppp/3Rp3/8/1p5q/8/PPP1NPP1/R1BQKB2 b Qkq - 0 14,70cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p5q/8/PPP1NPP1/R1BQKB2 w Qkq - 1 15,-71cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q3q/8/PPP1NPP1/R1B1KB2 b Qkq - 2 15,70cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/8/PPP1NPP1/R1B1KB1q w Qkq - 3 16,-45cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/6N1/PPP2PP1/R1B1KB1q b Qkq - 4 16,46cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/6N1/PPP2PP1/R1B1KBq1 w Qkq - 5 17,-47cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/8/PPP1NPP1/R1B1KBq1 b Qkq - 6 17,45cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/8/PPP1NPP1/R1B1KB1q w Qkq - 7 18,-44cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/6N1/PPP2PP1/R1B1KB1q b Qkq - 8 18,44cp,0.5
r3k2r/pbn2ppp/3Rpn2/8/1p1Q4/6N1/PPP2PP1/R1B1KBq1 w Qkq - 9 19,0cp,0.5
rnq1kbnr/p1pppppp/1p6/1b4B1/1P1P4/7P/P1P1PPP1/RN1QKBNR w KQkq - 1 5,70cp,0.5
rnq1kbnr/p1pppppp/1p6/1b4B1/1P1P4/2N4P/P1P1PPP1/R2QKBNR b KQkq - 2 5,-70cp,0.5
rnq1kbnr/2pppppp/pp6/1b4B1/1P1P4/2N4P/P1P1PPP1/R2QKBNR w KQkq - 0 6,82cp,0.5
rnq1kbnr/2pppppp/pp6/1b4B1/1P1P4/2N2N1P/P1P1PPP1/R2QKB1R b KQkq - 1 6,-72cp,0.5
rnq1kbnr/2pp1ppp/pp2p3/1b4B1/1P1P4/2N2N1P/P1P1PPP1/R2QKB1R w KQkq - 0 7,76cp,0.5
rnq1kbnr/2pp1ppp/pp2p3/1N4B1/1P1P4/5N1P/P1P1PPP1/R2QKB1R b KQkq - 0 7,-71cp,0.5
rnq1kbnr/2pp1ppp/1p2p3/1p4B1/1P1P4/5N1P/P1P1PPP1/R2QKB1R w KQkq - 0 8,70cp,0.5
rnq1kbnr/2pp1ppp/1p2p3/1p4B1/1P1P4/2P2N1P/P3PPP1/R2QKB1R b KQkq - 0 8,-60cp,0.5
rnq1kb1r/2pp1ppp/1p2pn2/1p4B1/1P1P4/2P2N1P/P3PPP1/R2QKB1R w KQkq - 1 9,63cp,0.5
rnq1kb1r/2pp1ppp/1p2pB2/1p6/1P1P4/2P2N1P/P3PPP1/R2QKB1R b KQkq - 0 9,-83cp,0.5
rnq1kb1r/2pp1p1p/1p2pp2/1p6/1P1P4/2P2N1P/P3PPP1/R2QKB1R w KQkq - 0 10,83cp,0.5
rnq1kb1r/2pp1p1p/1p2pp2/1p6/1P1P4/2P1PN1P/P4PP1/R2QKB1R b KQkq - 0 10,-76cp,0.5
rnq1kb1r/3p1p1p/1pp1pp2/1p6/1P1P4/2P1PN1P/P4PP1/R2QKB1R w KQkq - 0 11,85cp,0.5
rnq1kb1r/3p1p1p/1pp1pp2/1p6/1P1P4/2PBPN1P/P4PP1/R2QK2R b KQkq - 1 11,-85cp,0.5
1nq1kb1r/3p1p1p/1pp1pp2/1p6/1P1P4/r1PBPN1P/P4PP1/R2QK2R w KQk - 2 12,76cp,0.5
1nq1kb1r/3p1p1p/1pp1pp2/1p6/1P1P4/r1PBPN1P/P1Q2PP1/R3K2R b KQk - 3 12,-82cp,0.5
1nq1k2r/3p1pbp/1pp1pp2/1p6/1P1P4/r1PBPN1P/P1Q2PP1/R3K2R w KQk - 4 13,74cp,0.5
1nq1k2r/3p1pbp/1pp1pp2/1p6/1P1P4/r1PBPN1P/P1Q2PP1/R4RK1 b k - 5 13,-68cp,0.5
1nq1k2r/5pbp/1pp1pp2/1p1p4/1P1P4/r1PBPN1P/P1Q2PP1/R4RK1 w k - 0 14,66cp,0.5
1nq1k2r/5pbp/1pp1pp2/1p1p4/1P1P4/r1PBPN1P/P1Q2PP1/R3R1K1 b k - 1 14,-58cp,0.5
2q1k2r/3n1pbp/1pp1pp2/1p1p4/1P1P4/r1PBPN1P/P1Q2PP1/R3R1K1 w k - 2 15,60cp,0.5
2q1k2r/3n1pbp/1pp1pp2/1p1p4/1P1PP3/r1PB1N1P/P1Q2PP1/R3R1K1 b k - 0 15,-45cp,0.5
2q2rk1/3n1pbp/1pp1pp2/1p1p4/1P1PP3/r1PB1N1P/P1Q2PP1/R3R1K1 w - - 1 16,106cp,0.5
2q2rk1/3n1pbp/1pp1pp2/1p1p4/1P1PP3/r1PB1N1P/PQ3PP1/R3R1K1 b - - 2 16,-101cp,0.5
q4rk1/3n1pbp/1pp1pp2/1p1p4/1P1PP3/r1PB1N1P/PQ3PP1/R3R1K1 w - - 3 17,118cp,0.5
q4rk1/3n1pbp/1pp1pp2/1p1P4/1P1P4/r1PB1N1P/PQ3PP1/R3R1K1 b - - 0 17,-118cp,0.5
q4rk1/3n1pbp/1p2pp2/1p1p4/1P1P4/r1PB1N1P/PQ3PP1/R3R1K1 w - - 0 18,126cp,0.5
q4rk1/3n1pbp/1p2pp2/1B1p4/1P1P4/r1P2N1P/PQ3PP1/R3R1K1 b - - 0 18,-125cp,0.5
qn3rk1/5pbp/1p2pp2/1B1p4/1P1P4/r1P2N1P/PQ3PP1/R3R1K1 w - - 1 19,118cp,0.5
qn3rk1/5pbp/1p2pp2/1B1p4/1PPP4/r4N1P/PQ3PP1/R3R1K1 b - - 0 19,-127cp,0.5
qn1r2k1/5pbp/1p2pp2/1B1p4/1PPP4/r4N1P/PQ3PP1/R3R1K1 w - - 1 20,125cp,0.5
qn1r2k1/5pbp/1p2pp2/1B1P4/1P1P4/r4N1P/PQ3PP1/R3R1K1 b - - 0 20,-132cp,0.5
qn4k1/5pbp/1p2pp2/1B1r4/1P1P4/r4N1P/PQ3PP1/R3R1K1 w - - 0 21,133cp,0.5
qn4k1/5pbp/1p2pp2/3r4/1PBP4/r4N1P/PQ3PP1/R3R1K1 b - - 1 21,-136cp,0.5
qn1r2k1/5pbp/1p2pp2/8/1PBP4/r4N1P/PQ3PP1/R3R1K1 w - - 2 22,138cp,0.5
qn1r2k1/5pbp/1p2pp2/8/1PBP4/r4N1P/PQ3PP1/3RR1K1 b - - 3 22,-137cp,0.5
qn1r2k1/5pb1/1p2pp1p/8/1PBP4/r4N1P/PQ3PP1/3RR1K1 w - - 0 23,145cp,0.5
qn1r2k1/5pb1/1p2pp1p/1P6/2BP4/r4N1P/PQ3PP1/3RR1K1 b - - 0 23,-147cp,0.5
q2r2k1/3n1pb1/1p2pp1p/1P6/2BP4/r4N1P/PQ3PP1/3RR1K1 w - - 1 24,163cp,0.5
q2r2k1/3n1pb1/1p2pp1p/1P6/3P4/rB3N1P/PQ3PP1/3RR1K1 b - - 2 24,-157cp,0.5
q2r2k1/3n1pb1/1p2p2p/1P3p2/3P4/rB3N1P/PQ3PP1/3RR1K1 w - - 0 25,160cp,0.5
q2r2k1/3n1pb1/1p2p2p/1P2Np2/3P4/rB5P/PQ3PP1/3RR1K1 b - - 1 25,-133cp,0.5
q2r2k1/5pb1/1p2p2p/1P2np2/3P4/rB5P/PQ3PP1/3RR1K1 w - - 0 26,139cp,0.5
q2r2k1/5pb1/1p2p2p/1P2Pp2/8/rB5P/PQ3PP1/3RR1K1 b - - 0 26,-132cp,0.5
q2r2k1/r4pb1/1p2p2p/1P2Pp2/8/1B5P/PQ3PP1/3RR1K1 w - - 1 27,122cp,0.5
q2r2k1/r4pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/3RR1K1 b - - 2 27,-112cp,0.5
q2r2k1/3r1pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/3RR1K1 w - - 3 28,118cp,0.5
q2r2k1/3R1pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/4R1K1 b - - 0 28,-114cp,0.5
q5k1/3r1pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/4R1K1 w - - 0 29,130cp,0.5
q5k1/3r1pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/2R3K1 b - - 1 29,-126cp,0.5
1q4k1/3r1pb1/1p2p2p/1P2Pp2/8/1B5P/P3QPP1/2R3K1 w - - 2 30,130cp,0.5
1q4k1/3r1pb1/1p2p2p/1P2Pp2/5P2/1B5P/P3Q1P1/2R3K1 b - - 0 30,-125cp,0.5
1q3bk1/3r1p2/1p2p2p/1P2Pp2/5P2/1B5P/P3Q1P1/2R3K1 w - - 1 31,111cp,0.5
1q3bk1/3r1p2/1p2p2p/1P2Pp2/5P2/1B5P/P3Q1PK/2R5 b - - 2 31,-104cp,0.5
1q4k1/3r1p2/1p2p2p/1Pb1Pp2/5P2/1B5P/P3Q1PK/2R5 w - - 3 32,111cp,0.5
1q4k1/3r1p2/1p2p2p/1Pb1Pp2/5P2/1B5P/P3Q1PK/3R4 b - - 4 32,-100cp,0.5
6k1/1q1r1p2/1p2p2p/1Pb1Pp2/5P2/1B5P/P3Q1PK/3R4 w - - 5 33,100cp,0.5
6k1/1q1r1p2/1p2p2p/1Pb1Pp2/5P2/1B3Q1P/P5PK/3R4 b - - 6 33,-103cp,0.5
6k1/3r1p2/1p2p2p/1Pb1Pp2/5P2/1B3q1P/P5PK/3R4 w - - 0 34,103cp,0.5
6k1/3r1p2/1p2p2p/1Pb1Pp2/5P2/1B3P1P/P6K/3R4 b - - 0 34,-100cp,0.5
6k1/3r1p2/1p2p2p/1P2Pp2/3b1P2/1B3P1P/P6K/3R4 w - - 1 35,110cp,0.5
6k1/3r1p2/1p2p2p/1P2Pp2/3b1P2/1B3PKP/P7/3R4 b - - 2 35,-100cp,0.5
8/3r1pk1/1p2p2p/1P2Pp2/3b1P2/1B3PKP/P7/3R4 w - - 3 36,98cp,0.5
8/3r1pk1/1p2p2p/1P2Pp2/3b1P2/1B3PKP/P7/2R5 b - - 4 36,-99cp,0.5
8/3r1pk1/1p2p2p/1Pb1Pp2/5P2/1B3PKP/P7/2R5 w - - 5 37,99cp,0.5
8/3r1pk1/1p2p2p/1Pb1Pp2/5P2/1B3PKP/P7/3R4 b - - 6 37,-99cp,0.5
8/3r1pk1/1p2p2p/1P2Pp2/3b1P2/1B3PKP/P7/3R4 w - - 7 38,100cp,0.5
8/3r1pk1/1p2p2p/1P2Pp2/3b1P2/1B3PKP/P7/2R5 b - - 8 38,-87cp,0.5
8/3r1pk1/1p2p2p/1Pb1Pp2/5P2/1B3PKP/P7/2R5 w - - 9 39,90cp,0.5
8/3r1pk1/1p2p2p/1Pb1Pp2/5P1P/1B3PK1/P7/2R5 b - - 0 39,-88cp,0.5
8/5pk1/1p2p2p/1Pb1Pp2/5P1P/1B3PK1/P2r4/2R5 w - - 1 40,93cp,0.5
8/5pk1/1p2p2p/1Pb1Pp1P/5P2/1B3PK1/P2r4/2R5 b - - 0 40,-98cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/5P2/1B3PK1/P2r1b2/2R5 w - - 1 41,98cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/5P2/1B3P1K/P2r1b2/2R5 b - - 2 41,-98cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/5P2/1B2bP1K/P2r4/2R5 w - - 3 42,98cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/2R2P2/1B2bP1K/P2r4/8 b - - 4 42,-96cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/2R2P2/1B2bP1K/Pr6/8 w - - 5 43,94cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/2R2P2/1B2bPK1/Pr6/8 b - - 6 43,-90cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/2R2P2/1B3PK1/Pr3b2/8 w - - 7 44,90cp,0.5
8/5pk1/1p2p2p/1P2Pp1P/2R2P2/1B3P2/Pr3bK1/8 b - - 8 44,-88cp,0.5
8/5pk1/1p2p2p/1Pb1Pp1P/2R2P2/1B3P2/Pr4K1/8 w - - 9 45,103cp,0.5
