q4rk1/1bpp1ppp/4p3/8/1nBBn3/1P2PN2/5PPP/3Q1RK1 b - - 3 18,78cp,0
q4rk1/1bp2ppp/4p3/3p4/1nBBn3/1P2PN2/5PPP/3Q1RK1 w - - 0 19,-134cp,0
q4rk1/1bp2ppp/4p3/3p4/1n1Bn3/1P2PN2/4BPPP/3Q1RK1 b - - 1 19,133cp,0
q4rk1/1b3ppp/4p3/2pp4/1n1Bn3/1P2PN2/4BPPP/3Q1RK1 w - - 0 20,-136cp,0
q4rk1/1b3ppp/4p3/2ppB3/1n2n3/1P2PN2/4BPPP/3Q1RK1 b - - 1 20,143cp,0
q4rk1/1b4pp/4pp2/2ppB3/1n2n3/1P2PN2/4BPPP/3Q1RK1 w - - 0 21,-151cp,0
q4rk1/1b4pp/4pp2/2pp4/1n2n3/1P2PN2/4BPPP/B2Q1RK1 b - - 1 21,151cp,0
5rk1/1b4pp/4pp2/2pp4/1n2n3/1P2PN2/q3BPPP/B2Q1RK1 w - - 2 22,-139cp,0
5rk1/1b4pp/4pp2/1Bpp4/1n2n3/1P2PN2/q4PPP/B2Q1RK1 b - - 3 22,134cp,0
3r2k1/1b4pp/4pp2/1Bpp4/1n2n3/1P2PN2/q4PPP/B2Q1RK1 w - - 4 23,-134cp,0
3r2k1/1b4pp/4pp2/1Bpp4/1n2n3/1P2PN2/q4PPP/BQ3RK1 b - - 5 23,142cp,0
r5k1/1b4pp/4pp2/1Bpp4/1n2n3/1P2PN2/q4PPP/BQ3RK1 w - - 6 24,-150cp,0
r5k1/1b1B2pp/4pp2/2pp4/1n2n3/1P2PN2/q4PPP/BQ3RK1 b - - 7 24,166cp,0
r7/1b1B1kpp/4pp2/2pp4/1n2n3/1P2PN2/q4PPP/BQ3RK1 w - - 8 25,-162cp,0
r7/1b3kpp/4pp2/2pp4/Bn2n3/1P2PN2/q4PPP/BQ3RK1 b - - 9 25,171cp,0
r7/1b3kpp/4pp2/2pp4/Bn2n3/1P2PN2/5PPP/Bq3RK1 w - - 0 26,-182cp,0
r7/1b3kpp/4pp2/2pp4/Bn2n3/1P2PN2/5PPP/BR4K1 b - - 0 26,183cp,0
r7/1b3kpp/4pp2/2pp4/B3n3/1P1nPN2/5PPP/BR4K1 w - - 1 27,-192cp,0
r7/1b3kpp/4pp2/2pp4/B3n3/1P1nPN2/5PPP/B4RK1 b - - 2 27,196cp,0
r7/1b3kp1/4pp2/2pp3p/B3n3/1P1nPN2/5PPP/B4RK1 w - - 0 28,-195cp,0
r7/1b3kp1/4pp2/2pp3p/B3n3/1P1nP3/5PPP/B3NRK1 b - - 1 28,183cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1P1nP3/5nPP/B3NRK1 w - - 0 29,-183cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1PBnP3/5nPP/4NRK1 b - - 1 29,201cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1PB1P3/5nPP/4nRK1 w - - 0 30,-191cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1PB1P3/5RPP/4n1K1 b - - 0 30,201cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1PBnP3/5RPP/6K1 w - - 1 31,-191cp,0
r7/1b3kp1/4pp2/2pp3p/B7/1PBnP3/6PP/5RK1 b - - 2 31,202cp,0
r7/1b3kp1/5p2/2ppp2p/B7/1PBnP3/6PP/5RK1 w - - 0 32,-195cp,0
r7/1b3kp1/5p2/1Bppp2p/8/1PBnP3/6PP/5RK1 b - - 1 32,195cp,0
r7/1b3kp1/5p2/1Bpp3p/4p3/1PBnP3/6PP/5RK1 w - - 0 33,-203cp,0
r7/1b3kp1/5p2/2pp3p/B3p3/1PBnP3/6PP/5RK1 b - - 1 33,202cp,0
r7/1b3kp1/5p2/2pp4/B3p2p/1PBnP3/6PP/5RK1 w - - 0 34,-201cp,0
r7/1b3kp1/5p2/2pp4/B3p2p/1PBnP2P/6P1/5RK1 b - - 0 34,205cp,0
