r1bq1rk1/p1ppbpp1/4n3/4p2p/1P6/2PP1PR1/4PKPP/1N1Q1BNR w - - 3 13,-162cp,0.5
r1bq1rk1/p1ppbpp1/4n3/4p2p/1P6/2PPPPR1/5KPP/1N1Q1BNR b - - 0 13,164cp,0.5
r1bq1rk1/p1p1bpp1/4n3/3pp2p/1P6/2PPPPR1/5KPP/1N1Q1BNR w - - 0 14,-167cp,0.5
r1bq1rk1/p1p1bpp1/4n3/3pp2p/1P6/2PPPPR1/4BKPP/1N1Q2NR b - - 1 14,156cp,0.5
r1bq1rk1/p1p2pp1/4n3/3pp2p/1P5b/2PPPPR1/4BKPP/1N1Q2NR w - - 2 15,-158cp,0.5
r1bq1rk1/p1p2pp1/4n3/3pp2p/1P1P3b/2P1PPR1/4BKPP/1N1Q2NR b - - 0 15,149cp,0.5
r1bq1rk1/p1p2pp1/4n3/3p3p/1P1p3b/2P1PPR1/4BKPP/1N1Q2NR w - - 0 16,-146cp,0.5
r1bq1rk1/p1p2pp1/4n3/3p3p/1P1P3b/4PPR1/4BKPP/1N1Q2NR b - - 0 16,150cp,0.5
r1bq1rk1/p4pp1/2p1n3/3p3p/1P1P3b/4PPR1/4BKPP/1N1Q2NR w - - 0 17,-142cp,0.5
r1bq1rk1/p4pp1/2p1n3/3p3p/1P1P3b/2N1PPR1/4BKPP/3Q2NR b - - 1 17,142cp,0.5
1rbq1rk1/p4pp1/2p1n3/3p3p/1P1P3b/2N1PPR1/4BKPP/3Q2NR w - - 2 18,-165cp,0.5
1rbq1rk1/p4pp1/2p1n3/3p3p/QP1P3b/2N1PPR1/4BKPP/6NR b - - 3 18,155cp,0.5
1rb2rk1/p4pp1/2pqn3/3p3p/QP1P3b/2N1PPR1/4BKPP/6NR w - - 4 19,-156cp,0.5
1rb2rk1/p4pp1/2pqn3/3p3p/QP1P3b/4PPR1/N3BKPP/6NR b - - 5 19,156cp,0.5
1rb2rk1/p1q2pp1/2p1n3/3p3p/QP1P3b/4PPR1/N3BKPP/6NR w - - 6 20,-156cp,0.5
1rb2rk1/p1q2pp1/2p1n3/3p3p/QP1P1P1b/4P1R1/N3BKPP/6NR b - - 0 20,153cp,0.5
1rb2rk1/p1q2p2/2p1n1p1/3p3p/QP1P1P1b/4P1R1/N3BKPP/6NR w - - 0 21,-153cp,0.5
1rb2rk1/p1q2p2/2p1n1p1/3p3p/QP1P1P1b/2N1P1R1/4BKPP/6NR b - - 1 21,135cp,0.5
1rb2rk1/p4p2/2pqn1p1/3p3p/QP1P1P1b/2N1P1R1/4BKPP/6NR w - - 2 22,-141cp,0.5
1rb2rk1/p4p2/2pqn1p1/3p3p/QP1P1P1b/4P1R1/N3BKPP/6NR b - - 3 22,134cp,0.5
1rb2rk1/5p2/2pqn1p1/p2p3p/QP1P1P1b/4P1R1/N3BKPP/6NR w - - 0 23,-147cp,0.5
1rb2rk1/5p2/2pqn1p1/Q2p3p/1P1P1P1b/4P1R1/N3BKPP/6NR b - - 0 23,147cp,0.5
1r3rk1/3b1p2/2pqn1p1/Q2p3p/1P1P1P1b/4P1R1/N3BKPP/6NR w - - 1 24,-113cp,0.5
1r3rk1/3b1p2/2pqn1p1/3p3p/1P1P1P1b/Q3P1R1/N3BKPP/6NR b - - 2 24,102cp,0.5
3r1rk1/3b1p2/2pqn1p1/3p3p/1P1P1P1b/Q3P1R1/N3BKPP/6NR w - - 3 25,-72cp,0.5
3r1rk1/3b1p2/2pqn1p1/3p3p/1P1P1P1b/Q3PNR1/N3BKPP/7R b - - 4 25,55cp,0.5
3r1rk1/3b1p2/2pqn1p1/3p3p/1P1P1P2/Q3PNb1/N3BKPP/7R w - - 0 26,-46cp,0.5
3r1rk1/3b1p2/2pqn1p1/3p3p/1P1P1P2/Q3PNP1/N3BKP1/7R b - - 0 26,46cp,0.5
3r1rk1/2nb1p2/2pq2p1/3p3p/1P1P1P2/Q3PNP1/N3BKP1/7R w - - 1 27,-43cp,0.5
3r1rk1/2nb1p2/2pq2p1/3p3p/1P1P1P2/Q3PNP1/N3BKP1/4R3 b - - 2 27,41cp,0.5
3rr1k1/2nb1p2/2pq2p1/3p3p/1P1P1P2/Q3PNP1/N3BKP1/4R3 w - - 3 28,-32cp,0.5
3rr1k1/2nb1p2/2pq2p1/3pN2p/1P1P1P2/Q3P1P1/N3BKP1/4R3 b - - 4 28,39cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN2p/1P1P1P2/Q3P1P1/N3BKP1/4R3 w - - 5 29,-36cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN2p/1P1P1P2/Q3PBP1/N4KP1/4R3 b - - 6 29,40cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN3/1P1P1P1p/Q3PBP1/N4KP1/4R3 w - - 0 30,-44cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN3/1P1P1PPp/Q3PB2/N4KP1/4R3 b - - 0 30,74cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN3/1P1P1PP1/Q3PB1p/N4KP1/4R3 w - - 0 31,-73cp,0.5
3rr1k1/2nbqp2/2p3p1/3pN3/1P1P1PP1/Q3PBPp/N4K2/4R3 b - - 0 31,54cp,0.5
3rr1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q3PBPp/N4K2/4R3 w - - 1 32,-37cp,0.5
3rr1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBPp/5K2/4R3 b - - 2 32,34cp,0.5
2r1r1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBPp/5K2/4R3 w - - 3 33,10cp,0.5
2r1r1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBPp/5K2/7R b - - 4 33,-17cp,0.5
2r1r1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/5K1p/7R w - - 0 34,15cp,0.5
2r1r1k1/3bqp2/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6Kp/7R b - - 1 34,-15cp,0.5
2r1r3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6Kp/7R w - - 2 35,38cp,0.5
2r1r3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6KR/8 b - - 0 35,-32cp,0.5
3rr3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6KR/8 w - - 1 36,46cp,0.5
3rr3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6K1/7R b - - 2 36,-53cp,0.5
3rr3/3b1pk1/2pqn1p1/3pN3/1P1P1PP1/Q1N1PBP1/6K1/7R w - - 3 37,55cp,0.5
3rr3/3b1pk1/2pqn1p1/3pN3/1P1P1PP1/Q1N1PBP1/6K1/4R3 b - - 4 37,-58cp,0.5
3rr3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/Q1N1PBP1/6K1/4R3 w - - 5 38,67cp,0.5
3rr3/3bqpk1/2p1n1p1/3pN3/1P1P1PP1/1QN1PBP1/6K1/4R3 b - - 6 38,-68cp,0.5
3rr3/3bq1k1/2p1npp1/3pN3/1P1P1PP1/1QN1PBP1/6K1/4R3 w - - 0 39,69cp,0.5
3rr3/3bq1k1/2p1npp1/3p4/1P1P1PP1/1QNNPBP1/6K1/4R3 b - - 1 39,-66cp,0.5
3rr3/2nbq1k1/2p2pp1/3p4/1P1P1PP1/1QNNPBP1/6K1/4R3 w - - 2 40,60cp,0.5
3rr3/2nbq1k1/2p2pp1/2Np4/1P1P1PP1/1QN1PBP1/6K1/4R3 b - - 3 40,-61cp,0.5
3rr3/3bq1k1/2p1npp1/2Np4/1P1P1PP1/1QN1PBP1/6K1/4R3 w - - 4 41,61cp,0.5
3rr3/3bq1k1/2p1npp1/3p4/1P1P1PP1/1QNNPBP1/6K1/4R3 b - - 5 41,-54cp,0.5
3rr3/2nbq1k1/2p2pp1/3p4/1P1P1PP1/1QNNPBP1/6K1/4R3 w - - 6 42,55cp,0.5
3rr3/2nbq1k1/2p2pp1/3p4/1P1P1PP1/2NNPBP1/Q5K1/4R3 b - - 7 42,-51cp,0.5
3rr3/2nbq1k1/2p3p1/3p1p2/1P1P1PP1/2NNPBP1/Q5K1/4R3 w - - 0 43,55cp,0.5
3rr3/2nbq1k1/2p3p1/3p1pP1/1P1P1P2/2NNPBP1/Q5K1/4R3 b - - 0 43,-61cp,0.5
2brr3/2n1q1k1/2p3p1/3p1pP1/1P1P1P2/2NNPBP1/Q5K1/4R3 w - - 1 44,58cp,0.5
2brr3/2n1q1k1/2p3p1/3p1pP1/QP1P1P2/2NNPBP1/6K1/4R3 b - - 2 44,-52cp,0.5
3rr3/1bn1q1k1/2p3p1/3p1pP1/QP1P1P2/2NNPBP1/6K1/4R3 w - - 3 45,66cp,0.5
3rr3/1bn1q1k1/2p3p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/4R3 b - - 4 45,-60cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/4R3 w - - 5 46,58cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/7R b - - 6 46,-59cp,0.5
3r3r/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/7R w - - 7 47,62cp,0.5
3r3r/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/2R5 b - - 8 47,-58cp,0.5
3r1r2/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/2R5 w - - 9 48,58cp,0.5
3r1r2/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/4R3 b - - 10 48,-60cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/4R3 w - - 11 49,61cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/7R b - - 12 49,-65cp,0.5
3r3r/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/7R w - - 13 50,62cp,0.5
3r3r/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/2R5 b - - 14 50,-62cp,0.5
3r1r2/1bn3k1/2pq2p1/3pNpP1/QP1P1P2/2N1PBP1/6K1/2R5 w - - 15 51,62cp,0.5
3r1r2/1bn3k1/2pq2p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/2R5 b - - 16 51,-68cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/2R5 w - - 17 52,68cp,0.5
3rr3/1bn3k1/2pq2p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/4R3 b - - 18 52,-68cp,0.5
3rr3/1b4k1/2pqn1p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/4R3 w - - 19 53,76cp,0.5
3rr3/1b4k1/2pqn1p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/7R b - - 20 53,-68cp,0.5
3r3r/1b4k1/2pqn1p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/7R w - - 21 54,73cp,0.5
3r3R/1b4k1/2pqn1p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/8 b - - 0 54,-69cp,0.5
7r/1b4k1/2pqn1p1/3pNpP1/1P1P1P2/1QN1PBP1/6K1/8 w - - 0 55,63cp,0.5
7r/1b4k1/2pqn1p1/1P1pNpP1/3P1P2/1QN1PBP1/6K1/8 b - - 0 55,-63cp,0.5
1r6/1b4k1/2pqn1p1/1P1pNpP1/3P1P2/1QN1PBP1/6K1/8 w - - 1 56,63cp,0.5
1r6/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/1QN1PBP1/6K1/8 b - - 0 56,-61cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/1QN1PBP1/6K1/8 w - - 1 57,61cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/2N1PBP1/1Q4K1/8 b - - 2 57,-62cp,0.5
8/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/r1N1PBP1/1Q4K1/8 w - - 3 58,62cp,0.5
8/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/r1N1PBP1/1Q6/6K1 b - - 4 58,-61cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/2N1PBP1/1Q6/6K1 w - - 5 59,62cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/2N1PBP1/1Q4K1/8 b - - 6 59,-60cp,0.5
8/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/r1N1PBP1/1Q4K1/8 w - - 7 60,61cp,0.5
8/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/r1N1PBP1/1Q6/6K1 b - - 8 60,-69cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/2N1PBP1/1Q6/6K1 w - - 9 61,61cp,0.5
r7/1b4k1/1Ppqn1p1/3pNpP1/3P1P2/2N1PBP1/1Q3K2/8 b - - 10 61,-60cp,0.5
r7/1b4k1/1P1qn1p1/2ppNpP1/3P1P2/2N1PBP1/1Q3K2/8 w - - 0 62,175cp,0.5
r7/1b4k1/1P1qn1p1/2PpNpP1/5P2/2N1PBP1/1Q3K2/8 b - - 0 62,-174cp,0.5
r7/1b4k1/1P2n1p1/2qpNpP1/5P2/2N1PBP1/1Q3K2/8 w - - 0 63,177cp,0.5
r7/1b4k1/1P2n1p1/2qNNpP1/5P2/4PBP1/1Q3K2/8 b - - 0 63,-172cp,0.5
r7/1b4k1/1P2n1p1/3NNpP1/5P2/q3PBP1/1Q3K2/8 w - - 1 64,178cp,0.5
r7/1b4k1/1P2n1p1/3NNpP1/5P2/Q3PBP1/5K2/8 b - - 0 64,-203cp,0.5
8/1b4k1/1P2n1p1/3NNpP1/5P2/r3PBP1/5K2/8 w - - 0 65,199cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/r3PBP1/5K2/8 b - - 1 65,-187cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/r4K2/8 w - - 2 66,193cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/r7/6K1 b - - 3 66,-186cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/8/r5K1 w - - 4 67,187cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/5K2/r7 b - - 5 67,-186cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/r4K2/8 w - - 6 68,187cp,0.5
8/1bN3k1/1P2n1p1/4NpP1/5P2/4PBP1/r7/4K3 b - - 7 68,-178cp,0.5
8/1bn3k1/1P4p1/4NpP1/5P2/4PBP1/r7/4K3 w - - 0 69,181cp,0.5
8/1bP3k1/6p1/4NpP1/5P2/4PBP1/r7/4K3 b - - 0 69,-179cp,0.5
2b5/2P3k1/6p1/4NpP1/5P2/4PBP1/r7/4K3 w - - 1 70,184cp,0.5
2b5/2P3k1/2N3p1/5pP1/5P2/4PBP1/r7/4K3 b - - 2 70,-184cp,0.5
8/2Pb2k1/2N3p1/5pP1/5P2/4PBP1/r7/4K3 w - - 3 71,180cp,0.5
8/2Pb2k1/6p1/5pP1/1N3P2/4PBP1/r7/4K3 b - - 4 71,-179cp,0.5
8/2Pb2k1/6p1/5pP1/1N3P2/4PBP1/1r6/4K3 w - - 5 72,181cp,0.5
8/2Pb2k1/2B3p1/5pP1/1N3P2/4P1P1/1r6/4K3 b - - 6 72,-158cp,0.5
2b5/2P3k1/2B3p1/5pP1/1N3P2/4P1P1/1r6/4K3 w - - 7 73,184cp,0.5
2b5/2P3k1/2B3p1/3N1pP1/5P2/4P1P1/1r6/4K3 b - - 8 73,-190cp,0.5
2b5/2P2k2/2B3p1/3N1pP1/5P2/4P1P1/1r6/4K3 w - - 9 74,191cp,0.5
2b5/2P2k2/2B3p1/3N1pP1/5P2/4P1P1/1r6/3K4 b - - 10 74,-153cp,0.5
2b5/2P5/2B1k1p1/3N1pP1/5P2/4P1P1/1r6/3K4 w - - 11 75,72cp,0.5
2b5/2P5/2B1k1p1/3N1pP1/5P2/4P1P1/1r6/2K5 b - - 12 75,-139cp,0.5
2b5/2P5/2B1k1p1/3N1pP1/5P2/4P1P1/7r/2K5 w - - 13 76,153cp,0.5
2b5/2P5/1NB1k1p1/5pP1/5P2/4P1P1/7r/2K5 b - - 14 76,-119cp,0.5
2b5/2P5/1NBk2p1/5pP1/5P2/4P1P1/7r/2K5 w - - 15 77,137cp,0.5
2b1B3/2P5/1N1k2p1/5pP1/5P2/4P1P1/7r/2K5 b - - 16 77,-141cp,0.5
2b1B3/2k5/1N4p1/5pP1/5P2/4P1P1/7r/2K5 w - - 0 78,159cp,0.5
2N1B3/2k5/6p1/5pP1/5P2/4P1P1/7r/2K5 b - - 0 78,-171cp,0.5
2k1B3/8/6p1/5pP1/5P2/4P1P1/7r/2K5 w - - 0 79,173cp,0.5
2k5/8/6B1/5pP1/5P2/4P1P1/7r/2K5 b - - 0 79,-165cp,0.5
3k4/8/6B1/5pP1/5P2/4P1P1/7r/2K5 w - - 1 80,177cp,0.5
3k4/8/8/5BP1/5P2/4P1P1/7r/2K5 b - - 0 80,-190cp,0.5
3k4/8/8/5BP1/5P2/4P1P1/4r3/2K5 w - - 1 81,190cp,0.5
3k4/8/8/5BP1/4PP2/6P1/4r3/2K5 b - - 0 81,-190cp,0.5
3k4/8/8/5BP1/4PP2/6P1/6r1/2K5 w - - 1 82,190cp,0.5
3k4/8/8/5BP1/4PPP1/8/6r1/2K5 b - - 0 82,-191cp,0.5
8/4k3/8/5BP1/4PPP1/8/6r1/2K5 w - - 1 83,189cp,0.5
8/4k3/8/4PBP1/5PP1/8/6r1/2K5 b - - 0 83,-190cp,0.5
8/4k3/8/4PBP1/5PP1/8/5r2/2K5 w - - 1 84,191cp,0.5
8/4k3/6P1/4PB2/5PP1/8/5r2/2K5 b - - 0 84,-185cp,0.5
8/4k3/6P1/4PB2/5rP1/8/8/2K5 w - - 0 85,185cp,0.5
8/4k3/6P1/4PB2/5rP1/8/2K5/8 b - - 1 85,-185cp,0.5
8/4k3/6P1/4PB2/6P1/5r2/2K5/8 w - - 2 86,184cp,0.5
8/4k3/4P1P1/5B2/6P1/5r2/2K5/8 b - - 0 86,-184cp,0.5
8/8/4PkP1/5B2/6P1/5r2/2K5/8 w - - 1 87,184cp,0.5
8/8/4PkP1/5B2/6P1/5r2/3K4/8 b - - 2 87,-184cp,0.5
8/8/4PkP1/5B2/6P1/1r6/3K4/8 w - - 3 88,184cp,0.5
8/8/4PkP1/5B2/6P1/1r6/4K3/8 b - - 4 88,-184cp,0.5
8/8/4PkP1/5B2/6P1/r7/4K3/8 w - - 5 89,184cp,0.5
8/8/4PkP1/5B2/6P1/r7/5K2/8 b - - 6 89,-184cp,0.5
8/8/4PkP1/5B2/6P1/7r/5K2/8 w - - 7 90,184cp,0.5
8/8/4PkP1/5B2/6P1/7r/4K3/8 b - - 8 90,-184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/4K3/8 w - - 9 91,184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/8/3K4 b - - 10 91,-184cp,0.5
8/8/4PkP1/5B2/6P1/7r/8/3K4 w - - 11 92,184cp,0.5
8/8/4PkP1/5B2/6P1/7r/3K4/8 b - - 12 92,-184cp,0.5
8/8/4PkP1/5B2/6P1/5r2/3K4/8 w - - 13 93,184cp,0.5
8/8/4PkP1/5B2/6P1/5r2/8/4K3 b - - 14 93,-184cp,0.5
8/8/4PkP1/5B2/6P1/6r1/8/4K3 w - - 15 94,184cp,0.5
8/8/4PkP1/5B2/6P1/6r1/3K4/8 b - - 16 94,-184cp,0.5
8/8/4PkP1/5B2/6P1/r7/3K4/8 w - - 17 95,184cp,0.5
8/8/4PkP1/5B2/6P1/r7/4K3/8 b - - 18 95,-184cp,0.5
8/8/4PkP1/5B2/6P1/6r1/4K3/8 w - - 19 96,184cp,0.5
8/8/4PkP1/5B2/6P1/6r1/5K2/8 b - - 20 96,-184cp,0.5
8/8/4PkP1/5B2/6P1/r7/5K2/8 w - - 21 97,184cp,0.5
8/8/4PkP1/5B2/6P1/r7/6K1/8 b - - 22 97,-184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/6K1/8 w - - 23 98,184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/7K/8 b - - 24 98,-182cp,0.5
8/8/4PkP1/5B2/6P1/5r2/7K/8 w - - 25 99,183cp,0.5
8/8/4PkP1/5B2/6P1/5r2/6K1/8 b - - 26 99,-184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/6K1/8 w - - 27 100,184cp,0.5
8/8/4PkP1/5B2/6P1/2r5/5K2/8 b - - 28 100,-180cp,0.5
8/8/4PkP1/5B2/6P1/7r/5K2/8 w - - 29 101,179cp,0.5
8/8/4PkP1/5B2/6P1/7r/4K3/8 b - - 30 101,-179cp,0.5
8/8/4PkP1/5B2/6P1/2r5/4K3/8 w - - 31 102,180cp,0.5
8/8/4PkP1/5B2/6P1/2r5/8/3K4 b - - 32 102,-178cp,0.5
8/8/4PkP1/5B2/6P1/7r/8/3K4 w - - 33 103,179cp,0.5
8/8/4PkP1/5B2/6P1/7r/3K4/8 b - - 34 103,-180cp,0.5
8/8/4PkP1/5B2/6P1/5r2/3K4/8 w - - 35 104,180cp,0.5
8/8/4PkP1/5B2/6P1/5r2/2K5/8 b - - 36 104,-165cp,0.5
8/8/4PkP1/5B2/6P1/r7/2K5/8 w - - 37 105,167cp,0.5
8/8/4PkP1/5B2/6P1/r7/8/1K6 b - - 38 105,-166cp,0.5
8/8/4PkP1/5B2/6P1/2r5/8/1K6 w - - 39 106,170cp,0.5
8/8/4PkP1/5B2/6P1/2r5/K7/8 b - - 40 106,-158cp,0.5
8/8/4PkP1/5B2/6P1/7r/K7/8 w - - 41 107,160cp,0.5
8/8/4PkP1/5B2/6P1/7r/1K6/8 b - - 42 107,-156cp,0.5
8/8/4PkP1/5B2/6P1/6r1/1K6/8 w - - 43 108,158cp,0.5
8/8/4PkP1/5B2/6P1/6r1/K7/8 b - - 44 108,-158cp,0.5
8/8/4PkP1/5B2/6P1/7r/K7/8 w - - 45 109,156cp,0.5
8/8/4PkP1/5B2/6P1/7r/1K6/8 b - - 46 109,-155cp,0.5
8/8/4PkP1/5B2/6P1/6r1/1K6/8 w - - 47 110,158cp,0.5
8/8/4PkP1/5B2/6P1/6r1/2K5/8 b - - 48 110,-155cp,0.5
8/8/4PkP1/5B2/6P1/7r/2K5/8 w - - 49 111,155cp,0.5
8/8/4PkP1/5B2/6P1/7r/8/1K6 b - - 50 111,-153cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/1K6 w - - 51 112,153cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/2K5 b - - 52 112,-154cp,0.5
8/8/4PkP1/5B2/6P1/8/6r1/2K5 w - - 53 113,153cp,0.5
8/8/4PkP1/5B2/6P1/8/6r1/3K4 b - - 54 113,-153cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/3K4 w - - 55 114,141cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/4K3 b - - 56 114,-138cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/4K3 w - - 57 115,113cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/5K2 b - - 58 115,-138cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/5K2 w - - 59 116,114cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/4K3 b - - 60 116,-64cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/4K3 w - - 61 117,83cp,0.5
8/8/4PkP1/5B2/6P1/8/7r/5K2 b - - 62 117,-72cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/5K2 w - - 63 118,77cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/6K1 b - - 64 118,-77cp,0.5
8/8/4PkP1/5B2/6P1/8/4r3/6K1 w - - 65 119,68cp,0.5
8/8/4PkP1/5B2/6P1/8/4r3/7K b - - 66 119,-10cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/7K w - - 67 120,16cp,0.5
8/8/4PkP1/5B2/6P1/8/1r6/6K1 b - - 68 120,-16cp,0.5
8/8/4PkP1/5B2/6P1/8/4r3/6K1 w - - 69 121,16cp,0.5
8/8/4PkP1/5BP1/8/8/4r3/6K1 b - - 0 121,4cp,0.5
8/6k1/4P1P1/5BP1/8/8/4r3/6K1 w - - 1 122,-12cp,0.5
8/6k1/4P1P1/6P1/8/3B4/4r3/6K1 b - - 2 122,31cp,0.5
8/6k1/4r1P1/6P1/8/3B4/8/6K1 w - - 0 123,-55cp,0.5
8/6k1/4r1P1/6P1/8/3B4/5K2/8 b - - 1 123,55cp,0.5
8/6k1/6P1/4r1P1/8/3B4/5K2/8 w - - 2 124,-58cp,0.5
8/6k1/6P1/4r1P1/8/3B1K2/8/8 b - - 3 124,59cp,0.5
8/6k1/6P1/6r1/8/3B1K2/8/8 w - - 0 125,-59cp,0.5
8/6k1/6P1/6r1/5K2/3B4/8/8 b - - 1 125,59cp,0.5
8/8/5kP1/6r1/5K2/3B4/8/8 w - - 2 126,-59cp,0.5
8/8/5kP1/6r1/8/3BK3/8/8 b - - 3 126,61cp,0.5
8/8/5kP1/8/8/3BK3/8/6r1 w - - 4 127,-60cp,0.5
